Counter,Timestamp,ActionName,InstanceName,Status,AdditionalInfo,TimeSinceStartMs
171,2026-07-01 12:20:54.994,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",7530.74
172,2026-07-01 12:20:54.996,GluingML,GluingML_lp1_pr1_r1_gg1,STARTED,"ML action execution; DeltaTime: 0.100",7532.43
173,2026-07-01 12:20:54.996,GluingML,GluingML_lp1_pr1_r1_gg1,STARTED,"DeltaTime: 0.100",7532.45
174,2026-07-01 12:20:54.996,GluingML,GluingML_lp1_pr1_r1_gg1,COMPLETED,"Action logic completed successfully",7532.45
175,2026-07-01 12:20:54.998,GluingML,GluingML_lp1_pr1_r1_gg1,COMPLETED,"Effects applied on exit",7534.40
176,2026-07-01 12:20:55.124,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",7659.98
177,2026-07-01 12:20:55.125,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,COMPLETED,"Subtree execution completed successfully",7660.97
178,2026-07-01 12:20:55.125,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"DeltaTime: 0.100",7660.97
179,2026-07-01 12:20:55.125,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,COMPLETED,"Action logic completed successfully",7660.98
180,2026-07-01 12:20:55.126,GluingPlateHL,GluingPlateHL_lp1_pr1_r1,COMPLETED,"Effects applied on exit",7662.75
181,2026-07-01 12:20:55.261,GluingPlateHL,GluingPlateHL_lp2_pr2_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingPlateHL_lp2_pr2_r1; DeltaTime: 0.100",7797.24
182,2026-07-01 12:20:55.611,TravelML,TravelML_r1_pr1_pr2,STARTED,"ML action execution; DeltaTime: 0.100",8147.90
183,2026-07-01 12:20:55.612,TravelML,TravelML_r1_pr1_pr2,STARTED,"DeltaTime: 0.100",8147.91
184,2026-07-01 12:20:55.612,TravelML,TravelML_r1_pr1_pr2,COMPLETED,"Action logic completed successfully",8147.93
185,2026-07-01 12:20:55.614,TravelML,TravelML_r1_pr1_pr2,COMPLETED,"Effects applied on exit",8150.36
186,2026-07-01 12:20:55.724,GluingPlateHL,GluingPlateHL_lp2_pr2_r1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingPlateHL_lp2_pr2_r1; DeltaTime: 0.100",8260.42
187,2026-07-01 12:20:55.725,GluingML,GluingML_lp2_pr2_r1_gg1,STARTED,"ML action execution; DeltaTime: 0.100",8261.65
188,2026-07-01 12:20:55.725,GluingML,GluingML_lp2_pr2_r1_gg1,STARTED,"DeltaTime: 0.100",8261.66
189,2026-07-01 12:20:55.725,GluingML,GluingML_lp2_pr2_r1_gg1,COMPLETED,"Action logic completed successfully",8261.66
