CallNumber,Timestamp,PlannerName,HLActionInstance,ProblemFile,Success,PlannerTimeMs,TotalTimeMs,ActionsGenerated,PlanLength,Error
12,2026-07-01 14:05:21.250,FF,PlaceHL_lp1_pr1_r1,Plannerinputs/generated/problemPlaceHL_lp1_pr1_r1.pddl,True,289.52,344.53,2,0,
13,2026-07-01 14:05:21.938,FF,PickUpHL_lp2_fp9_r1,Plannerinputs/generated/problemPickUpHL_lp2_fp9_r1.pddl,True,294.14,353.75,2,0,
14,2026-07-01 14:05:22.329,FF,PickUpHL_lp3_fp17_r1,Plannerinputs/generated/problemPickUpHL_lp3_fp17_r1.pddl,True,282.25,342.38,2,0,
15,2026-07-01 14:05:22.709,FF,PickUpHL_lp4_fp25_r1,Plannerinputs/generated/problemPickUpHL_lp4_fp25_r1.pddl,True,293.78,345.06,2,0,
16,2026-07-01 14:05:23.237,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,299.90,376.33,8,0,
17,2026-07-01 14:05:23.943,FF,PickUpHL_lp3_fp17_r1,Plannerinputs/generated/problemPickUpHL_lp3_fp17_r1.pddl,True,284.13,347.92,3,0,
18,2026-07-01 14:05:24.312,FF,PickUpHL_lp4_fp25_r1,Plannerinputs/generated/problemPickUpHL_lp4_fp25_r1.pddl,True,290.93,377.41,3,0,
19,2026-07-01 14:05:24.824,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,318.43,441.62,11,0,
20,2026-07-01 14:05:25.325,FF,PlaceHL_lp2_pr2_r1,Plannerinputs/generated/problemPlaceHL_lp2_pr2_r1.pddl,True,284.10,339.11,2,0,
21,2026-07-01 14:05:25.995,FF,PickUpHL_lp3_fp17_r1,Plannerinputs/generated/problemPickUpHL_lp3_fp17_r1.pddl,True,288.09,335.82,2,0,
22,2026-07-01 14:05:26.367,FF,PickUpHL_lp4_fp25_r1,Plannerinputs/generated/problemPickUpHL_lp4_fp25_r1.pddl,True,284.24,332.96,2,0,
