CallNumber,Timestamp,PlannerName,HLActionInstance,ProblemFile,Success,PlannerTimeMs,TotalTimeMs,ActionsGenerated,PlanLength,Error
1,2026-07-06 17:12:41.052,ENHSP,cassette1,./Plannerinputs/static/problemC1.pddl,True,1263.42,1448.33,31,0,
2,2026-07-06 17:12:42.502,ENHSP,cassette2,./Plannerinputs/static/problemC2.pddl,True,1321.65,1426.74,31,0,
3,2026-07-06 17:12:43.929,ENHSP,cassette3,./Plannerinputs/static/problemC3.pddl,True,1310.12,1420.06,31,0,
4,2026-07-06 17:12:45.350,ENHSP,cassette4,./Plannerinputs/static/problemC4.pddl,True,1290.05,1394.91,31,0,
5,2026-07-06 17:12:46.793,FF,PickUpHL_lp1_fp1_r1,Plannerinputs/generated/problemPickUpHL_lp1_fp1_r1.pddl,True,269.74,340.72,5,0,
6,2026-07-06 17:12:47.167,FF,PickUpHL_lp2_fp9_r1,Plannerinputs/generated/problemPickUpHL_lp2_fp9_r1.pddl,True,280.56,347.80,5,0,
7,2026-07-06 17:12:47.554,FF,PickUpHL_lp3_fp17_r1,Plannerinputs/generated/problemPickUpHL_lp3_fp17_r1.pddl,True,271.53,342.66,5,0,
8,2026-07-06 17:12:47.933,FF,PickUpHL_lp4_fp25_r1,Plannerinputs/generated/problemPickUpHL_lp4_fp25_r1.pddl,True,274.01,342.09,5,0,
9,2026-07-06 17:12:49.160,FF,PickUpHL_lp2_fp9_r1,Plannerinputs/generated/problemPickUpHL_lp2_fp9_r1.pddl,True,279.78,352.39,3,0,
10,2026-07-06 17:12:49.519,FF,PickUpHL_lp3_fp17_r1,Plannerinputs/generated/problemPickUpHL_lp3_fp17_r1.pddl,True,287.56,350.86,3,0,
11,2026-07-06 17:12:49.878,FF,PickUpHL_lp4_fp25_r1,Plannerinputs/generated/problemPickUpHL_lp4_fp25_r1.pddl,True,278.70,345.98,3,0,
12,2026-07-06 17:12:50.384,FF,PlaceHL_lp1_pr1_r1,Plannerinputs/generated/problemPlaceHL_lp1_pr1_r1.pddl,True,271.93,333.57,2,0,
13,2026-07-06 17:12:51.029,FF,PickUpHL_lp2_fp9_r1,Plannerinputs/generated/problemPickUpHL_lp2_fp9_r1.pddl,True,276.98,335.75,2,0,
14,2026-07-06 17:12:51.396,FF,PickUpHL_lp3_fp17_r1,Plannerinputs/generated/problemPickUpHL_lp3_fp17_r1.pddl,True,266.43,322.22,2,0,
15,2026-07-06 17:12:51.726,FF,PickUpHL_lp4_fp25_r1,Plannerinputs/generated/problemPickUpHL_lp4_fp25_r1.pddl,True,267.94,340.14,2,0,
16,2026-07-06 17:12:52.214,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,290.78,362.85,8,0,
17,2026-07-06 17:12:52.883,FF,PickUpHL_lp3_fp17_r1,Plannerinputs/generated/problemPickUpHL_lp3_fp17_r1.pddl,True,279.41,341.89,3,0,
18,2026-07-06 17:12:53.258,FF,PickUpHL_lp4_fp25_r1,Plannerinputs/generated/problemPickUpHL_lp4_fp25_r1.pddl,True,269.75,339.26,3,0,
19,2026-07-06 17:12:53.719,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,303.40,386.61,11,0,
20,2026-07-06 17:12:54.144,FF,PlaceHL_lp2_pr2_r1,Plannerinputs/generated/problemPlaceHL_lp2_pr2_r1.pddl,True,280.97,337.28,2,0,
21,2026-07-06 17:12:54.767,FF,PickUpHL_lp3_fp17_r1,Plannerinputs/generated/problemPickUpHL_lp3_fp17_r1.pddl,True,269.30,331.25,2,0,
22,2026-07-06 17:12:55.106,FF,PickUpHL_lp4_fp25_r1,Plannerinputs/generated/problemPickUpHL_lp4_fp25_r1.pddl,True,275.95,336.98,2,0,
23,2026-07-06 17:12:55.557,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,278.10,345.23,8,0,
24,2026-07-06 17:12:55.970,FF,GluingPlateHL_lp2_pr2_r1,Plannerinputs/generated/problemGluingPlateHL_lp2_pr2_r1.pddl,True,286.50,364.11,8,0,
25,2026-07-06 17:12:56.634,FF,PickUpHL_lp4_fp25_r1,Plannerinputs/generated/problemPickUpHL_lp4_fp25_r1.pddl,True,272.50,347.72,3,0,
26,2026-07-06 17:12:57.103,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,309.94,388.72,11,0,
27,2026-07-06 17:12:57.533,FF,GluingPlateHL_lp2_pr2_r1,Plannerinputs/generated/problemGluingPlateHL_lp2_pr2_r1.pddl,True,299.34,381.46,11,0,
28,2026-07-06 17:12:57.952,FF,PlaceHL_lp3_pr3_r1,Plannerinputs/generated/problemPlaceHL_lp3_pr3_r1.pddl,True,277.79,341.81,2,0,
29,2026-07-06 17:12:58.584,FF,PickUpHL_lp4_fp25_r1,Plannerinputs/generated/problemPickUpHL_lp4_fp25_r1.pddl,True,302.85,367.60,2,0,
30,2026-07-06 17:12:59.075,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,318.52,395.93,8,0,
31,2026-07-06 17:12:59.479,FF,GluingPlateHL_lp2_pr2_r1,Plannerinputs/generated/problemGluingPlateHL_lp2_pr2_r1.pddl,True,283.44,358.05,8,0,
32,2026-07-06 17:12:59.870,FF,GluingPlateHL_lp3_pr3_r1,Plannerinputs/generated/problemGluingPlateHL_lp3_pr3_r1.pddl,True,277.36,385.91,8,0,
33,2026-07-06 17:13:00.677,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,311.49,392.42,11,0,
34,2026-07-06 17:13:01.104,FF,GluingPlateHL_lp2_pr2_r1,Plannerinputs/generated/problemGluingPlateHL_lp2_pr2_r1.pddl,True,324.39,404.15,11,0,
35,2026-07-06 17:13:01.515,FF,GluingPlateHL_lp3_pr3_r1,Plannerinputs/generated/problemGluingPlateHL_lp3_pr3_r1.pddl,True,304.61,397.26,11,0,
36,2026-07-06 17:13:01.959,FF,PlaceHL_lp4_pr4_r1,Plannerinputs/generated/problemPlaceHL_lp4_pr4_r1.pddl,True,268.37,363.20,2,0,
37,2026-07-06 17:13:02.760,FF,GluingPlateHL_lp1_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp1_pr1_r1.pddl,True,285.03,369.39,8,0,
38,2026-07-06 17:13:03.136,FF,GluingPlateHL_lp2_pr2_r1,Plannerinputs/generated/problemGluingPlateHL_lp2_pr2_r1.pddl,True,279.32,354.35,8,0,
39,2026-07-06 17:13:03.497,FF,GluingPlateHL_lp3_pr3_r1,Plannerinputs/generated/problemGluingPlateHL_lp3_pr3_r1.pddl,True,274.10,341.99,8,0,
40,2026-07-06 17:13:03.877,FF,GluingPlateHL_lp4_pr4_r1,Plannerinputs/generated/problemGluingPlateHL_lp4_pr4_r1.pddl,True,283.39,365.37,8,0,
41,2026-07-06 17:13:05.554,FF,GluingPlateHL_lp2_pr2_r1,Plannerinputs/generated/problemGluingPlateHL_lp2_pr2_r1.pddl,True,265.64,331.39,2,0,
42,2026-07-06 17:13:05.893,FF,GluingPlateHL_lp3_pr3_r1,Plannerinputs/generated/problemGluingPlateHL_lp3_pr3_r1.pddl,True,264.76,318.06,2,0,
43,2026-07-06 17:13:06.218,FF,GluingPlateHL_lp4_pr4_r1,Plannerinputs/generated/problemGluingPlateHL_lp4_pr4_r1.pddl,True,268.97,327.87,2,0,
44,2026-07-06 17:13:06.692,FF,PickUpHL_b1_fp2_r1,Plannerinputs/generated/problemPickUpHL_b1_fp2_r1.pddl,True,290.46,373.97,9,0,
45,2026-07-06 17:13:07.404,FF,GluingPlateHL_lp3_pr3_r1,Plannerinputs/generated/problemGluingPlateHL_lp3_pr3_r1.pddl,True,308.26,367.24,2,0,
46,2026-07-06 17:13:07.779,FF,GluingPlateHL_lp4_pr4_r1,Plannerinputs/generated/problemGluingPlateHL_lp4_pr4_r1.pddl,True,298.59,369.10,2,0,
47,2026-07-06 17:13:08.276,FF,PickUpHL_b1_fp2_r1,Plannerinputs/generated/problemPickUpHL_b1_fp2_r1.pddl,True,282.83,355.96,9,0,
48,2026-07-06 17:13:08.669,FF,PickUpHL_b7_fp10_r1,Plannerinputs/generated/problemPickUpHL_b7_fp10_r1.pddl,True,280.37,362.39,9,0,
49,2026-07-06 17:13:09.513,FF,GluingPlateHL_lp4_pr4_r1,Plannerinputs/generated/problemGluingPlateHL_lp4_pr4_r1.pddl,True,267.37,343.66,2,0,
50,2026-07-06 17:13:10.000,FF,PickUpHL_b1_fp2_r1,Plannerinputs/generated/problemPickUpHL_b1_fp2_r1.pddl,True,282.18,416.22,9,0,
51,2026-07-06 17:13:10.438,FF,PickUpHL_b7_fp10_r1,Plannerinputs/generated/problemPickUpHL_b7_fp10_r1.pddl,True,279.79,408.99,9,0,
52,2026-07-06 17:13:10.905,FF,PickUpHL_b13_fp18_r1,Plannerinputs/generated/problemPickUpHL_b13_fp18_r1.pddl,True,322.51,434.49,9,0,
53,2026-07-06 17:13:11.927,FF,PickUpHL_b1_fp2_r1,Plannerinputs/generated/problemPickUpHL_b1_fp2_r1.pddl,True,279.60,413.41,9,0,
54,2026-07-06 17:13:12.358,FF,PickUpHL_b7_fp10_r1,Plannerinputs/generated/problemPickUpHL_b7_fp10_r1.pddl,True,287.35,401.87,9,0,
55,2026-07-06 17:13:12.799,FF,PickUpHL_b13_fp18_r1,Plannerinputs/generated/problemPickUpHL_b13_fp18_r1.pddl,True,312.28,437.41,9,0,
56,2026-07-06 17:13:13.320,FF,PickUpHL_b19_fp26_r1,Plannerinputs/generated/problemPickUpHL_b19_fp26_r1.pddl,True,319.90,417.03,9,0,
57,2026-07-06 17:13:15.777,FF,PickUpHL_b7_fp10_r1,Plannerinputs/generated/problemPickUpHL_b7_fp10_r1.pddl,True,278.22,356.45,3,0,
58,2026-07-06 17:13:16.182,FF,PickUpHL_b13_fp18_r1,Plannerinputs/generated/problemPickUpHL_b13_fp18_r1.pddl,True,271.00,368.70,3,0,
59,2026-07-06 17:13:16.580,FF,PickUpHL_b19_fp26_r1,Plannerinputs/generated/problemPickUpHL_b19_fp26_r1.pddl,True,266.68,348.26,3,0,
60,2026-07-06 17:13:17.111,FF,StackHL_b1_lp1_r1_pr1_lay1_m1,Plannerinputs/generated/problemStackHL_b1_lp1_r1_pr1_lay1_m1.pddl,True,265.20,340.15,2,0,
61,2026-07-06 17:13:17.889,FF,PickUpHL_b7_fp10_r1,Plannerinputs/generated/problemPickUpHL_b7_fp10_r1.pddl,True,265.22,336.43,2,0,
62,2026-07-06 17:13:18.250,FF,PickUpHL_b13_fp18_r1,Plannerinputs/generated/problemPickUpHL_b13_fp18_r1.pddl,True,281.34,358.46,2,0,
63,2026-07-06 17:13:18.632,FF,PickUpHL_b19_fp26_r1,Plannerinputs/generated/problemPickUpHL_b19_fp26_r1.pddl,True,263.09,338.78,2,0,
64,2026-07-06 17:13:19.163,FF,PickUpHL_b2_fp3_r1,Plannerinputs/generated/problemPickUpHL_b2_fp3_r1.pddl,True,268.31,347.73,2,0,
65,2026-07-06 17:13:20.051,FF,PickUpHL_b13_fp18_r1,Plannerinputs/generated/problemPickUpHL_b13_fp18_r1.pddl,True,269.14,360.32,3,0,
66,2026-07-06 17:13:20.438,FF,PickUpHL_b19_fp26_r1,Plannerinputs/generated/problemPickUpHL_b19_fp26_r1.pddl,True,270.04,347.47,3,0,
67,2026-07-06 17:13:20.929,FF,PickUpHL_b2_fp3_r1,Plannerinputs/generated/problemPickUpHL_b2_fp3_r1.pddl,True,266.97,346.39,3,0,
68,2026-07-06 17:13:21.358,FF,StackHL_b7_lp2_r1_pr2_lay2_m2,Plannerinputs/generated/problemStackHL_b7_lp2_r1_pr2_lay2_m2.pddl,True,270.43,336.91,2,0,
69,2026-07-06 17:13:22.151,FF,PickUpHL_b13_fp18_r1,Plannerinputs/generated/problemPickUpHL_b13_fp18_r1.pddl,True,262.41,339.96,2,0,
70,2026-07-06 17:13:22.513,FF,PickUpHL_b19_fp26_r1,Plannerinputs/generated/problemPickUpHL_b19_fp26_r1.pddl,True,274.28,368.92,2,0,
71,2026-07-06 17:13:23.028,FF,PickUpHL_b2_fp3_r1,Plannerinputs/generated/problemPickUpHL_b2_fp3_r1.pddl,True,276.29,361.49,2,0,
72,2026-07-06 17:13:23.453,FF,PickUpHL_b8_fp11_r1,Plannerinputs/generated/problemPickUpHL_b8_fp11_r1.pddl,True,270.99,347.99,2,0,
73,2026-07-06 17:13:24.264,FF,PickUpHL_b19_fp26_r1,Plannerinputs/generated/problemPickUpHL_b19_fp26_r1.pddl,True,271.22,381.02,3,0,
74,2026-07-06 17:13:24.800,FF,PickUpHL_b2_fp3_r1,Plannerinputs/generated/problemPickUpHL_b2_fp3_r1.pddl,True,267.18,343.76,3,0,
75,2026-07-06 17:13:25.167,FF,PickUpHL_b8_fp11_r1,Plannerinputs/generated/problemPickUpHL_b8_fp11_r1.pddl,True,271.36,349.35,3,0,
76,2026-07-06 17:13:25.581,FF,StackHL_b13_lp3_r1_pr3_lay3_m3,Plannerinputs/generated/problemStackHL_b13_lp3_r1_pr3_lay3_m3.pddl,True,264.90,334.54,2,0,
77,2026-07-06 17:13:26.331,FF,PickUpHL_b19_fp26_r1,Plannerinputs/generated/problemPickUpHL_b19_fp26_r1.pddl,True,269.83,341.77,2,0,
78,2026-07-06 17:13:26.817,FF,PickUpHL_b2_fp3_r1,Plannerinputs/generated/problemPickUpHL_b2_fp3_r1.pddl,True,259.84,344.05,2,0,
79,2026-07-06 17:13:27.186,FF,PickUpHL_b8_fp11_r1,Plannerinputs/generated/problemPickUpHL_b8_fp11_r1.pddl,True,264.19,340.77,2,0,
80,2026-07-06 17:13:27.596,FF,PickUpHL_b14_fp19_r1,Plannerinputs/generated/problemPickUpHL_b14_fp19_r1.pddl,True,260.38,322.30,2,0,
81,2026-07-06 17:13:28.516,FF,PickUpHL_b2_fp3_r1,Plannerinputs/generated/problemPickUpHL_b2_fp3_r1.pddl,True,309.26,414.44,3,0,
82,2026-07-06 17:13:28.963,FF,PickUpHL_b8_fp11_r1,Plannerinputs/generated/problemPickUpHL_b8_fp11_r1.pddl,True,320.94,389.19,3,0,
83,2026-07-06 17:13:29.362,FF,PickUpHL_b14_fp19_r1,Plannerinputs/generated/problemPickUpHL_b14_fp19_r1.pddl,True,325.48,388.17,3,0,
84,2026-07-06 17:13:29.783,FF,StackHL_b19_lp4_r1_pr4_lay4_m4,Plannerinputs/generated/problemStackHL_b19_lp4_r1_pr4_lay4_m4.pddl,True,300.04,360.92,2,0,
85,2026-07-06 17:13:30.574,FF,PickUpHL_b2_fp3_r1,Plannerinputs/generated/problemPickUpHL_b2_fp3_r1.pddl,True,305.04,385.01,2,0,
86,2026-07-06 17:13:30.968,FF,PickUpHL_b8_fp11_r1,Plannerinputs/generated/problemPickUpHL_b8_fp11_r1.pddl,True,325.79,387.25,2,0,
87,2026-07-06 17:13:31.362,FF,PickUpHL_b14_fp19_r1,Plannerinputs/generated/problemPickUpHL_b14_fp19_r1.pddl,True,305.77,390.47,2,0,
88,2026-07-06 17:13:31.790,FF,PickUpHL_b20_fp27_r1,Plannerinputs/generated/problemPickUpHL_b20_fp27_r1.pddl,True,302.73,363.90,2,0,
89,2026-07-06 17:13:32.570,FF,PickUpHL_b8_fp11_r1,Plannerinputs/generated/problemPickUpHL_b8_fp11_r1.pddl,True,305.25,366.70,3,0,
90,2026-07-06 17:13:32.943,FF,PickUpHL_b14_fp19_r1,Plannerinputs/generated/problemPickUpHL_b14_fp19_r1.pddl,True,299.77,357.73,3,0,
91,2026-07-06 17:13:33.309,FF,PickUpHL_b20_fp27_r1,Plannerinputs/generated/problemPickUpHL_b20_fp27_r1.pddl,True,303.09,371.27,3,0,
92,2026-07-06 17:13:33.809,FF,StackHL_b2_lp1_r1_pr1_lay1_m1,Plannerinputs/generated/problemStackHL_b2_lp1_r1_pr1_lay1_m1.pddl,True,299.19,357.35,2,0,
93,2026-07-06 17:13:34.450,FF,PickUpHL_b8_fp11_r1,Plannerinputs/generated/problemPickUpHL_b8_fp11_r1.pddl,True,295.68,353.02,2,0,
94,2026-07-06 17:13:34.810,FF,PickUpHL_b14_fp19_r1,Plannerinputs/generated/problemPickUpHL_b14_fp19_r1.pddl,True,302.00,361.04,2,0,
95,2026-07-06 17:13:35.178,FF,PickUpHL_b20_fp27_r1,Plannerinputs/generated/problemPickUpHL_b20_fp27_r1.pddl,True,292.39,348.01,2,0,
96,2026-07-06 17:13:35.663,FF,PickUpHL_b6_fp8_r1,Plannerinputs/generated/problemPickUpHL_b6_fp8_r1.pddl,True,308.91,365.61,2,0,
97,2026-07-06 17:13:36.313,FF,PickUpHL_b14_fp19_r1,Plannerinputs/generated/problemPickUpHL_b14_fp19_r1.pddl,True,297.01,360.18,3,0,
98,2026-07-06 17:13:36.682,FF,PickUpHL_b20_fp27_r1,Plannerinputs/generated/problemPickUpHL_b20_fp27_r1.pddl,True,298.80,362.28,3,0,
99,2026-07-06 17:13:37.167,FF,PickUpHL_b6_fp8_r1,Plannerinputs/generated/problemPickUpHL_b6_fp8_r1.pddl,True,293.05,357.45,3,0,
100,2026-07-06 17:13:37.561,FF,StackHL_b8_lp2_r1_pr2_lay2_m2,Plannerinputs/generated/problemStackHL_b8_lp2_r1_pr2_lay2_m2.pddl,True,347.67,409.11,2,0,
101,2026-07-06 17:13:38.252,FF,PickUpHL_b14_fp19_r1,Plannerinputs/generated/problemPickUpHL_b14_fp19_r1.pddl,True,316.19,371.70,2,0,
102,2026-07-06 17:13:38.631,FF,PickUpHL_b20_fp27_r1,Plannerinputs/generated/problemPickUpHL_b20_fp27_r1.pddl,True,300.76,357.34,2,0,
103,2026-07-06 17:13:39.109,FF,PickUpHL_b6_fp8_r1,Plannerinputs/generated/problemPickUpHL_b6_fp8_r1.pddl,True,295.24,385.61,2,0,
104,2026-07-06 17:13:39.533,FF,PickUpHL_b12_fp16_r1,Plannerinputs/generated/problemPickUpHL_b12_fp16_r1.pddl,True,313.72,371.33,2,0,
105,2026-07-06 17:13:40.201,FF,PickUpHL_b20_fp27_r1,Plannerinputs/generated/problemPickUpHL_b20_fp27_r1.pddl,True,296.73,364.57,3,0,
106,2026-07-06 17:13:40.711,FF,PickUpHL_b6_fp8_r1,Plannerinputs/generated/problemPickUpHL_b6_fp8_r1.pddl,True,274.93,328.05,3,0,
107,2026-07-06 17:13:41.046,FF,PickUpHL_b12_fp16_r1,Plannerinputs/generated/problemPickUpHL_b12_fp16_r1.pddl,True,270.09,326.79,3,0,
108,2026-07-06 17:13:41.412,FF,StackHL_b14_lp3_r1_pr3_lay3_m3,Plannerinputs/generated/problemStackHL_b14_lp3_r1_pr3_lay3_m3.pddl,True,272.17,339.00,2,0,
109,2026-07-06 17:13:42.034,FF,PickUpHL_b20_fp27_r1,Plannerinputs/generated/problemPickUpHL_b20_fp27_r1.pddl,True,264.76,314.83,2,0,
110,2026-07-06 17:13:42.500,FF,PickUpHL_b6_fp8_r1,Plannerinputs/generated/problemPickUpHL_b6_fp8_r1.pddl,True,267.85,335.87,2,0,
111,2026-07-06 17:13:42.842,FF,PickUpHL_b12_fp16_r1,Plannerinputs/generated/problemPickUpHL_b12_fp16_r1.pddl,True,264.26,320.12,2,0,
112,2026-07-06 17:13:43.201,FF,PickUpHL_b18_fp24_r1,Plannerinputs/generated/problemPickUpHL_b18_fp24_r1.pddl,True,294.28,352.52,2,0,
113,2026-07-06 17:13:43.965,FF,PickUpHL_b6_fp8_r1,Plannerinputs/generated/problemPickUpHL_b6_fp8_r1.pddl,True,267.13,322.14,3,0,
114,2026-07-06 17:13:44.321,FF,PickUpHL_b12_fp16_r1,Plannerinputs/generated/problemPickUpHL_b12_fp16_r1.pddl,True,266.56,332.12,3,0,
115,2026-07-06 17:13:44.660,FF,PickUpHL_b18_fp24_r1,Plannerinputs/generated/problemPickUpHL_b18_fp24_r1.pddl,True,260.55,323.10,3,0,
116,2026-07-06 17:13:45.020,FF,StackHL_b20_lp4_r1_pr4_lay4_m4,Plannerinputs/generated/problemStackHL_b20_lp4_r1_pr4_lay4_m4.pddl,True,273.46,339.74,2,0,
117,2026-07-06 17:13:45.764,FF,PickUpHL_b6_fp8_r1,Plannerinputs/generated/problemPickUpHL_b6_fp8_r1.pddl,True,268.03,325.90,2,0,
118,2026-07-06 17:13:46.127,FF,PickUpHL_b12_fp16_r1,Plannerinputs/generated/problemPickUpHL_b12_fp16_r1.pddl,True,264.18,319.45,2,0,
119,2026-07-06 17:13:46.453,FF,PickUpHL_b18_fp24_r1,Plannerinputs/generated/problemPickUpHL_b18_fp24_r1.pddl,True,263.70,317.67,2,0,
120,2026-07-06 17:13:46.805,FF,PickUpHL_b24_fp32_r1,Plannerinputs/generated/problemPickUpHL_b24_fp32_r1.pddl,True,263.55,338.89,2,0,
121,2026-07-06 17:13:47.538,FF,PickUpHL_b12_fp16_r1,Plannerinputs/generated/problemPickUpHL_b12_fp16_r1.pddl,True,270.77,341.74,3,0,
122,2026-07-06 17:13:47.886,FF,PickUpHL_b18_fp24_r1,Plannerinputs/generated/problemPickUpHL_b18_fp24_r1.pddl,True,259.84,326.92,3,0,
123,2026-07-06 17:13:48.219,FF,PickUpHL_b24_fp32_r1,Plannerinputs/generated/problemPickUpHL_b24_fp32_r1.pddl,True,268.38,336.33,3,0,
124,2026-07-06 17:13:48.714,FF,StackHL_b6_lp1_r1_pr1_lay1_m1,Plannerinputs/generated/problemStackHL_b6_lp1_r1_pr1_lay1_m1.pddl,True,268.29,322.86,2,0,
125,2026-07-06 17:13:49.317,FF,PickUpHL_b12_fp16_r1,Plannerinputs/generated/problemPickUpHL_b12_fp16_r1.pddl,True,295.00,365.10,2,0,
126,2026-07-06 17:13:49.690,FF,PickUpHL_b18_fp24_r1,Plannerinputs/generated/problemPickUpHL_b18_fp24_r1.pddl,True,264.84,328.73,2,0,
127,2026-07-06 17:13:50.025,FF,PickUpHL_b24_fp32_r1,Plannerinputs/generated/problemPickUpHL_b24_fp32_r1.pddl,True,266.21,331.25,2,0,
128,2026-07-06 17:13:50.511,FF,PickUpHL_b4_fp6_r1,Plannerinputs/generated/problemPickUpHL_b4_fp6_r1.pddl,True,270.47,329.77,2,0,
129,2026-07-06 17:13:51.162,FF,PickUpHL_b18_fp24_r1,Plannerinputs/generated/problemPickUpHL_b18_fp24_r1.pddl,True,265.99,321.37,3,0,
130,2026-07-06 17:13:51.491,FF,PickUpHL_b24_fp32_r1,Plannerinputs/generated/problemPickUpHL_b24_fp32_r1.pddl,True,267.65,321.67,3,0,
131,2026-07-06 17:13:51.940,FF,PickUpHL_b4_fp6_r1,Plannerinputs/generated/problemPickUpHL_b4_fp6_r1.pddl,True,267.14,338.02,3,0,
132,2026-07-06 17:13:52.310,FF,StackHL_b12_lp2_r1_pr2_lay2_m2,Plannerinputs/generated/problemStackHL_b12_lp2_r1_pr2_lay2_m2.pddl,True,259.04,313.66,2,0,
133,2026-07-06 17:13:52.911,FF,PickUpHL_b18_fp24_r1,Plannerinputs/generated/problemPickUpHL_b18_fp24_r1.pddl,True,260.36,320.31,2,0,
134,2026-07-06 17:13:53.273,FF,PickUpHL_b24_fp32_r1,Plannerinputs/generated/problemPickUpHL_b24_fp32_r1.pddl,True,261.99,331.31,2,0,
135,2026-07-06 17:13:53.723,FF,PickUpHL_b4_fp6_r1,Plannerinputs/generated/problemPickUpHL_b4_fp6_r1.pddl,True,265.42,321.98,2,0,
136,2026-07-06 17:13:54.106,FF,PickUpHL_b10_fp14_r1,Plannerinputs/generated/problemPickUpHL_b10_fp14_r1.pddl,True,267.61,329.29,2,0,
137,2026-07-06 17:13:54.734,FF,PickUpHL_b24_fp32_r1,Plannerinputs/generated/problemPickUpHL_b24_fp32_r1.pddl,True,268.07,323.82,3,0,
138,2026-07-06 17:13:55.196,FF,PickUpHL_b4_fp6_r1,Plannerinputs/generated/problemPickUpHL_b4_fp6_r1.pddl,True,260.75,318.63,3,0,
139,2026-07-06 17:13:55.521,FF,PickUpHL_b10_fp14_r1,Plannerinputs/generated/problemPickUpHL_b10_fp14_r1.pddl,True,273.97,335.67,3,0,
140,2026-07-06 17:13:55.895,FF,StackHL_b18_lp3_r1_pr3_lay3_m3,Plannerinputs/generated/problemStackHL_b18_lp3_r1_pr3_lay3_m3.pddl,True,265.03,326.40,2,0,
141,2026-07-06 17:13:56.517,FF,PickUpHL_b24_fp32_r1,Plannerinputs/generated/problemPickUpHL_b24_fp32_r1.pddl,True,272.28,357.38,2,0,
142,2026-07-06 17:13:57.015,FF,PickUpHL_b4_fp6_r1,Plannerinputs/generated/problemPickUpHL_b4_fp6_r1.pddl,True,261.44,321.36,2,0,
143,2026-07-06 17:13:57.344,FF,PickUpHL_b10_fp14_r1,Plannerinputs/generated/problemPickUpHL_b10_fp14_r1.pddl,True,260.93,323.90,2,0,
144,2026-07-06 17:13:57.710,FF,PickUpHL_b16_fp22_r1,Plannerinputs/generated/problemPickUpHL_b16_fp22_r1.pddl,True,263.72,321.54,2,0,
145,2026-07-06 17:13:58.481,FF,PickUpHL_b4_fp6_r1,Plannerinputs/generated/problemPickUpHL_b4_fp6_r1.pddl,True,266.60,326.79,3,0,
146,2026-07-06 17:13:58.823,FF,PickUpHL_b10_fp14_r1,Plannerinputs/generated/problemPickUpHL_b10_fp14_r1.pddl,True,266.09,325.84,3,0,
147,2026-07-06 17:13:59.156,FF,PickUpHL_b16_fp22_r1,Plannerinputs/generated/problemPickUpHL_b16_fp22_r1.pddl,True,271.03,333.80,3,0,
148,2026-07-06 17:13:59.526,FF,StackHL_b24_lp4_r1_pr4_lay4_m4,Plannerinputs/generated/problemStackHL_b24_lp4_r1_pr4_lay4_m4.pddl,True,281.73,342.89,2,0,
149,2026-07-06 17:14:00.280,FF,PickUpHL_b4_fp6_r1,Plannerinputs/generated/problemPickUpHL_b4_fp6_r1.pddl,True,268.80,332.82,2,0,
150,2026-07-06 17:14:00.648,FF,PickUpHL_b10_fp14_r1,Plannerinputs/generated/problemPickUpHL_b10_fp14_r1.pddl,True,271.82,334.88,2,0,
151,2026-07-06 17:14:01.016,FF,PickUpHL_b16_fp22_r1,Plannerinputs/generated/problemPickUpHL_b16_fp22_r1.pddl,True,264.10,323.32,2,0,
152,2026-07-06 17:14:01.429,FF,PickUpHL_b22_fp30_r1,Plannerinputs/generated/problemPickUpHL_b22_fp30_r1.pddl,True,267.22,332.10,2,0,
153,2026-07-06 17:14:02.173,FF,PickUpHL_b10_fp14_r1,Plannerinputs/generated/problemPickUpHL_b10_fp14_r1.pddl,True,261.38,338.04,3,0,
154,2026-07-06 17:14:02.563,FF,PickUpHL_b16_fp22_r1,Plannerinputs/generated/problemPickUpHL_b16_fp22_r1.pddl,True,277.75,355.79,3,0,
155,2026-07-06 17:14:02.943,FF,PickUpHL_b22_fp30_r1,Plannerinputs/generated/problemPickUpHL_b22_fp30_r1.pddl,True,267.06,332.17,3,0,
156,2026-07-06 17:14:03.472,FF,StackHL_b4_lp1_r1_pr1_lay1_m1,Plannerinputs/generated/problemStackHL_b4_lp1_r1_pr1_lay1_m1.pddl,True,267.02,351.49,2,0,
157,2026-07-06 17:14:04.263,FF,PickUpHL_b10_fp14_r1,Plannerinputs/generated/problemPickUpHL_b10_fp14_r1.pddl,True,270.48,346.97,2,0,
158,2026-07-06 17:14:04.629,FF,PickUpHL_b16_fp22_r1,Plannerinputs/generated/problemPickUpHL_b16_fp22_r1.pddl,True,268.50,331.67,2,0,
