Counter,Timestamp,ActionName,InstanceName,Status,AdditionalInfo,TimeSinceStartMs
1721,2026-07-06 17:15:00.309,NailingBeamHL,NailingBeamHL_b5_r1_m1_lay1,COMPLETED,"Effects applied on exit",133520.00
1722,2026-07-06 17:15:00.323,NailingBeamHL,NailingBeamHL_b8_r1_m2_lay2,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b8_r1_m2_lay2; DeltaTime: 0.100",133534.47
1723,2026-07-06 17:15:00.674,NailingBeamHL,NailingBeamHL_b14_r1_m3_lay3,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b14_r1_m3_lay3; DeltaTime: 0.100",133885.70
1724,2026-07-06 17:15:01.059,NailingBeamHL,NailingBeamHL_b20_r1_m4_lay4,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b20_r1_m4_lay4; DeltaTime: 0.100",134270.33
1725,2026-07-06 17:15:01.604,NailingBeamHL,NailingBeamHL_b1_r1_m1_lay1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b1_r1_m1_lay1; DeltaTime: 0.100",134815.51
1726,2026-07-06 17:15:01.957,NailingML,NailingML_b1_pr1_r1_ng1,STARTED,"ML action execution; DeltaTime: 0.100",135168.76
1727,2026-07-06 17:15:01.957,NailingML,NailingML_b1_pr1_r1_ng1,STARTED,"DeltaTime: 0.100",135168.83
1728,2026-07-06 17:15:01.958,NailingML,NailingML_b1_pr1_r1_ng1,COMPLETED,"Action logic completed successfully",135168.88
1729,2026-07-06 17:15:01.964,NailingML,NailingML_b1_pr1_r1_ng1,COMPLETED,"Effects applied on exit",135175.01
1730,2026-07-06 17:15:01.973,NailingBeamHL,NailingBeamHL_b8_r1_m2_lay2,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b8_r1_m2_lay2; DeltaTime: 0.100",135184.82
