Counter,Timestamp,ActionName,InstanceName,Status,AdditionalInfo,TimeSinceStartMs
1384,2026-05-29 17:26:12.267,PickUpML,PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,STARTED,"HL subtree tick: LL_DynamicFlow_PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup; DeltaTime: 0.100",1649646.07
1385,2026-05-29 17:26:18.269,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,COMPLETED,"Effects applied on exit",1655648.70
1386,2026-05-29 17:26:18.285,PickUpHL,PickUpHL_stick16_initlocstick16_robot1_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_PickUpHL_stick16_initlocstick16_robot1_gripper1; DeltaTime: 0.100",1655664.07
1387,2026-05-29 17:26:18.285,PickUpML,PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,STARTED,"HL subtree tick: LL_DynamicFlow_PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup; DeltaTime: 0.100",1655664.86
1388,2026-05-29 17:26:18.286,PickUpML,PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,COMPLETED,"Subtree execution completed successfully",1655665.72
1389,2026-05-29 17:26:18.286,PickUpML,PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,STARTED,"DeltaTime: 0.100",1655665.73
1390,2026-05-29 17:26:18.286,PickUpML,PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,COMPLETED,"Action logic completed successfully",1655665.73
1391,2026-05-29 17:26:18.289,PickUpML,PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,COMPLETED,"Effects applied on exit",1655668.19
1392,2026-05-29 17:26:18.307,PickUpHL,PickUpHL_stick16_initlocstick16_robot1_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_PickUpHL_stick16_initlocstick16_robot1_gripper1; DeltaTime: 0.100",1655686.75
1393,2026-05-29 17:26:18.309,PickUpHL,PickUpHL_stick16_initlocstick16_robot1_gripper1,COMPLETED,"Subtree execution completed successfully",1655688.15
1394,2026-05-29 17:26:18.309,PickUpHL,PickUpHL_stick16_initlocstick16_robot1_gripper1,STARTED,"DeltaTime: 0.100",1655688.16
1395,2026-05-29 17:26:18.309,PickUpHL,PickUpHL_stick16_initlocstick16_robot1_gripper1,COMPLETED,"Action logic completed successfully",1655688.16
1396,2026-05-29 17:26:18.309,PickUpHL,PickUpHL_stick16_initlocstick16_robot1_gripper1,COMPLETED,"Effects applied on exit",1655688.74
1397,2026-05-29 17:26:18.351,StackOnTwoHL,StackOnTwoHL_stick16_robot1_finallocstick16_stick12_stick11_layer3_layer4_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackOnTwoHL_stick16_robot1_finallocstick16_stick12_stick11_layer3_layer4_gripper1; DeltaTime: 0.100",1655730.57
1398,2026-05-29 17:26:22.065,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup18,STARTED,"HL subtree tick: LL_DynamicFlow_TravelML_robot1_rppickup_rpmanipulate_dup18; DeltaTime: 0.100",1659444.70
1399,2026-05-29 17:26:35.584,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup18,COMPLETED,"Effects applied on exit",1672963.70
1400,2026-05-29 17:26:35.598,StackOnTwoHL,StackOnTwoHL_stick16_robot1_finallocstick16_stick12_stick11_layer3_layer4_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackOnTwoHL_stick16_robot1_finallocstick16_stick12_stick11_layer3_layer4_gripper1; DeltaTime: 0.100",1672977.37
1401,2026-05-29 17:26:35.599,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup18,STARTED,"HL subtree tick: LL_DynamicFlow_TravelML_robot1_rppickup_rpmanipulate_dup18; DeltaTime: 0.100",1672978.47
1402,2026-05-29 17:26:35.599,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup18,COMPLETED,"Subtree execution completed successfully",1672978.79
1403,2026-05-29 17:26:35.599,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup18,STARTED,"DeltaTime: 0.100",1672978.79
1404,2026-05-29 17:26:35.599,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup18,COMPLETED,"Action logic completed successfully",1672978.80
1405,2026-05-29 17:26:35.600,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup18,COMPLETED,"Effects applied on exit",1672979.24
1406,2026-05-29 17:26:35.613,StackOnTwoHL,StackOnTwoHL_stick16_robot1_finallocstick16_stick12_stick11_layer3_layer4_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackOnTwoHL_stick16_robot1_finallocstick16_stick12_stick11_layer3_layer4_gripper1; DeltaTime: 0.100",1672992.82
1407,2026-05-29 17:26:35.615,StackOnTwoML,StackOnTwoML_stick16_robot1_finallocstick16_rpmanipulate_stick11_stick12_gripper1_layer3_layer4,STARTED,"HL subtree tick: LL_DynamicFlow_StackOnTwoML_stick16_robot1_finallocstick16_rpmanipulate_stick11_stick12_gripper1_layer3_layer4; DeltaTime: 0.100",1672994.81
1408,2026-05-29 17:26:44.895,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick16_robot1_finallocstick16_rpmanipulate_stick11_stick12_gripper1_layer3_layer4,COMPLETED,"Effects applied on exit",1682274.39
