LLId,ActionType,InstanceName,CommandType,TargetPosition,ParentMLAction,Success,ExecTimeMs
548,LiftLL,LiftLL_liftAfterNail_NailingML_stick34_stick29_robot1_staplergun1_rpmanipulate,lift,,,True,4102.79
549,NailingLL,NailingLL_moveToNailPos_NailingML_stick34_stick30_robot1_staplergun1_rpmanipulate,movej,unknown,,True,4736.76
550,PushDownLL,PushDownLL_pushDown_NailingML_stick34_stick30_robot1_staplergun1_rpmanipulate,lift,,,True,1715.28
551,LiftLL,LiftLL_liftAfterNail_NailingML_stick34_stick30_robot1_staplergun1_rpmanipulate,lift,,,True,4081.68
552,NailingLL,NailingLL_moveToNailPos_NailingML_stick35_stick30_robot1_staplergun1_rpmanipulate,movej,unknown,,True,4378.84
553,PushDownLL,PushDownLL_pushDown_NailingML_stick35_stick30_robot1_staplergun1_rpmanipulate,lift,,,True,1892.92
554,LiftLL,LiftLL_liftAfterNail_NailingML_stick35_stick30_robot1_staplergun1_rpmanipulate,lift,,,True,4108.34
555,NailingLL,NailingLL_moveToNailPos_NailingML_stick35_stick31_robot1_staplergun1_rpmanipulate,movej,unknown,,True,4582.90
556,PushDownLL,PushDownLL_pushDown_NailingML_stick35_stick31_robot1_staplergun1_rpmanipulate,lift,,,True,1910.97
557,LiftLL,LiftLL_liftAfterNail_NailingML_stick35_stick31_robot1_staplergun1_rpmanipulate,lift,,,True,4090.99
558,NailingLL,NailingLL_moveToNailPos_NailingML_stick36_stick31_robot1_staplergun1_rpmanipulate,movej,unknown,,True,4551.24
559,PushDownLL,PushDownLL_pushDown_NailingML_stick36_stick31_robot1_staplergun1_rpmanipulate,lift,,,True,1736.08
560,LiftLL,LiftLL_liftAfterNail_NailingML_stick36_stick31_robot1_staplergun1_rpmanipulate,lift,,,True,4072.81
561,NailingLL,NailingLL_moveToNailPos_NailingML_stick36_stick32_robot1_staplergun1_rpmanipulate,movej,unknown,,True,3942.07
562,PushDownLL,PushDownLL_pushDown_NailingML_stick36_stick32_robot1_staplergun1_rpmanipulate,lift,,,True,1595.81
563,LiftLL,LiftLL_liftAfterNail_NailingML_stick36_stick32_robot1_staplergun1_rpmanipulate,lift,,,True,4091.20
564,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup10,plannedj,rptoolchange,,True,5829.31
565,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup5,play_program,,,True,7817.58
566,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup5,play_program,,,True,21373.83
567,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup5,plannedj,rppickup,,True,8345.35
568,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick38_initlocstick38_robot1_gripper1_rppickup,plannedl,initlocstick38,,True,3870.07
569,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick38_initlocstick38_robot1_gripper1_rppickup,close_gripper,,,True,1796.55
570,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick38_initlocstick38_robot1_gripper1_rppickup,plannedl,rppickup,,True,3929.39
571,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup46,plannedj,rpmanipulate,,True,11224.46
572,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick38_robot1_finallocstick38_rpmanipulate_stick33_stick34_gripper1_layer8_layer9,plannedj,finallocstick38,,True,7326.31
573,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick38_robot1_finallocstick38_rpmanipulate_stick33_stick34_gripper1_layer8_layer9,open_gripper,,,True,1986.12
574,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick38_robot1_finallocstick38_rpmanipulate_stick33_stick34_gripper1_layer8_layer9,lift,,,True,3704.21
575,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick38_robot1_finallocstick38_rpmanipulate_stick33_stick34_gripper1_layer8_layer9,plannedj,rpmanipulate,,True,6960.33
576,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup43,plannedj,rppickup,,True,10911.00
577,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick37_initlocstick37_robot1_gripper1_rppickup,plannedl,initlocstick37,,True,3874.96
578,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick37_initlocstick37_robot1_gripper1_rppickup,close_gripper,,,True,1791.59
579,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick37_initlocstick37_robot1_gripper1_rppickup,plannedl,rppickup,,True,4484.22
580,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup47,plannedj,rpmanipulate,,True,11370.59
581,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick37_robot1_finallocstick37_rpmanipulate_cube7_stick33_gripper1_layer8_layer9,plannedj,finallocstick37,,True,7230.50
582,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick37_robot1_finallocstick37_rpmanipulate_cube7_stick33_gripper1_layer8_layer9,open_gripper,,,True,2102.51
583,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick37_robot1_finallocstick37_rpmanipulate_cube7_stick33_gripper1_layer8_layer9,lift,,,True,3717.69
584,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick37_robot1_finallocstick37_rpmanipulate_cube7_stick33_gripper1_layer8_layer9,plannedj,rpmanipulate,,True,6952.04
585,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup44,plannedj,rppickup,,True,10937.52
586,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick39_initlocstick39_robot1_gripper1_rppickup,plannedl,initlocstick39,,True,3880.84
587,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick39_initlocstick39_robot1_gripper1_rppickup,close_gripper,,,True,1786.17
588,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick39_initlocstick39_robot1_gripper1_rppickup,plannedl,rppickup,,True,3903.66
589,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup48,plannedj,rpmanipulate,,True,11490.52
590,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick39_robot1_finallocstick39_rpmanipulate_stick34_stick35_gripper1_layer8_layer9,plannedj,finallocstick39,,True,6392.27
591,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick39_robot1_finallocstick39_rpmanipulate_stick34_stick35_gripper1_layer8_layer9,open_gripper,,,True,2079.06
592,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick39_robot1_finallocstick39_rpmanipulate_stick34_stick35_gripper1_layer8_layer9,lift,,,True,3726.53
593,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick39_robot1_finallocstick39_rpmanipulate_stick34_stick35_gripper1_layer8_layer9,plannedj,rpmanipulate,,True,6296.88
594,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup45,plannedj,rppickup,,True,11567.98
595,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick42_initlocstick42_robot1_gripper1_rppickup,plannedl,initlocstick42,,True,3878.05
596,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick42_initlocstick42_robot1_gripper1_rppickup,close_gripper,,,True,1809.59
597,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick42_initlocstick42_robot1_gripper1_rppickup,plannedl,rppickup,,True,3884.41
598,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup49,plannedj,rpmanipulate,,True,11405.80
599,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick42_robot1_finallocstick42_rpmanipulate_stick38_stick37_gripper1_layer9_layer10,plannedj,finallocstick42,,True,7745.56
600,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick42_robot1_finallocstick42_rpmanipulate_stick38_stick37_gripper1_layer9_layer10,open_gripper,,,True,1611.18
601,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick42_robot1_finallocstick42_rpmanipulate_stick38_stick37_gripper1_layer9_layer10,lift,,,True,3730.86
602,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick42_robot1_finallocstick42_rpmanipulate_stick38_stick37_gripper1_layer9_layer10,plannedj,rpmanipulate,,True,7126.51
603,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup46,plannedj,rppickup,,True,11425.93
604,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube9_initloccube9_robot1_gripper1_rppickup,plannedl,initloccube9,,True,3879.33
605,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube9_initloccube9_robot1_gripper1_rppickup,close_gripper,,,True,1773.45
606,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube9_initloccube9_robot1_gripper1_rppickup,plannedl,rppickup,,True,3903.98
607,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup50,plannedj,rpmanipulate,,True,11442.89
608,MoveToLL,MoveToLL_moveToStackPos_StackML_cube9_stick37_robot1_gripper1_finalloccube9_rpmanipulate,plannedj,finalloccube9,,True,7173.57
609,OpenGripperLL,OpenGripperLL_openGripper_StackML_cube9_stick37_robot1_gripper1_finalloccube9_rpmanipulate,open_gripper,,,True,2225.70
610,LiftLL,LiftLL_liftAfterStack_StackML_cube9_stick37_robot1_gripper1_finalloccube9_rpmanipulate,lift,,,True,3702.46
611,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube9_stick37_robot1_gripper1_finalloccube9_rpmanipulate,plannedj,rpmanipulate,,True,6897.17
612,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup47,plannedj,rppickup,,True,10983.54
613,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick43_initlocstick43_robot1_gripper1_rppickup,plannedl,initlocstick43,,True,3875.63
614,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick43_initlocstick43_robot1_gripper1_rppickup,close_gripper,,,True,1810.27
615,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick43_initlocstick43_robot1_gripper1_rppickup,plannedl,rppickup,,True,3872.22
616,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup51,plannedj,rpmanipulate,,True,11366.64
617,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick43_robot1_finallocstick43_rpmanipulate_stick38_stick39_gripper1_layer9_layer10,plannedj,finallocstick43,,True,6973.86
618,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick43_robot1_finallocstick43_rpmanipulate_stick38_stick39_gripper1_layer9_layer10,open_gripper,,,True,1616.33
619,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick43_robot1_finallocstick43_rpmanipulate_stick38_stick39_gripper1_layer9_layer10,lift,,,True,3733.21
620,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick43_robot1_finallocstick43_rpmanipulate_stick38_stick39_gripper1_layer9_layer10,plannedj,rpmanipulate,,True,6724.19
621,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup48,plannedj,rppickup,,True,11216.53
622,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick41_initlocstick41_robot1_gripper1_rppickup,plannedl,initlocstick41,,True,4470.93
623,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick41_initlocstick41_robot1_gripper1_rppickup,close_gripper,,,True,1782.34
624,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick41_initlocstick41_robot1_gripper1_rppickup,plannedl,rppickup,,True,3904.78
625,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup52,plannedj,rpmanipulate,,True,11292.27
626,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick41_robot1_finallocstick41_rpmanipulate_cube8_stick36_gripper1_layer8_layer9,plannedj,finallocstick41,,True,5832.20
627,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick41_robot1_finallocstick41_rpmanipulate_cube8_stick36_gripper1_layer8_layer9,open_gripper,,,True,1977.09
628,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick41_robot1_finallocstick41_rpmanipulate_cube8_stick36_gripper1_layer8_layer9,lift,,,True,3735.15
629,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick41_robot1_finallocstick41_rpmanipulate_cube8_stick36_gripper1_layer8_layer9,plannedj,rpmanipulate,,True,5543.73
630,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup49,plannedj,rppickup,,True,11494.67
631,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick40_initlocstick40_robot1_gripper1_rppickup,plannedl,initlocstick40,,True,4575.90
632,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick40_initlocstick40_robot1_gripper1_rppickup,close_gripper,,,True,1765.76
633,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick40_initlocstick40_robot1_gripper1_rppickup,plannedl,rppickup,,True,3952.74
634,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup53,plannedj,rpmanipulate,,True,11226.37
635,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick40_robot1_finallocstick40_rpmanipulate_stick35_stick36_gripper1_layer8_layer9,plannedj,finallocstick40,,True,6358.17
636,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick40_robot1_finallocstick40_rpmanipulate_stick35_stick36_gripper1_layer8_layer9,open_gripper,,,True,2313.15
637,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick40_robot1_finallocstick40_rpmanipulate_stick35_stick36_gripper1_layer8_layer9,lift,,,True,3668.04
638,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick40_robot1_finallocstick40_rpmanipulate_stick35_stick36_gripper1_layer8_layer9,plannedj,rpmanipulate,,True,6058.63
639,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup50,plannedj,rppickup,,True,11067.95
640,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube10_initloccube10_robot1_gripper1_rppickup,plannedl,initloccube10,,True,4403.86
641,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube10_initloccube10_robot1_gripper1_rppickup,close_gripper,,,True,1800.69
642,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube10_initloccube10_robot1_gripper1_rppickup,plannedl,rppickup,,True,3901.07
643,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup54,plannedj,rpmanipulate,,True,11238.84
644,MoveToLL,MoveToLL_moveToStackPos_StackML_cube10_stick41_robot1_gripper1_finalloccube10_rpmanipulate,plannedj,finalloccube10,,True,5592.06
645,OpenGripperLL,OpenGripperLL_openGripper_StackML_cube10_stick41_robot1_gripper1_finalloccube10_rpmanipulate,open_gripper,,,True,2074.54
646,LiftLL,LiftLL_liftAfterStack_StackML_cube10_stick41_robot1_gripper1_finalloccube10_rpmanipulate,lift,,,True,3706.30
647,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube10_stick41_robot1_gripper1_finalloccube10_rpmanipulate,plannedj,rpmanipulate,,True,5477.25
648,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup51,plannedj,rppickup,,True,10998.35
649,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick44_initlocstick44_robot1_gripper1_rppickup,plannedl,initlocstick44,,True,3875.87
650,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick44_initlocstick44_robot1_gripper1_rppickup,close_gripper,,,True,1704.30
651,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick44_initlocstick44_robot1_gripper1_rppickup,plannedl,rppickup,,True,3834.95
652,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup55,plannedj,rpmanipulate,,True,11181.07
653,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick44_robot1_finallocstick44_rpmanipulate_stick40_stick39_gripper1_layer9_layer10,plannedj,finallocstick44,,True,6253.34
654,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick44_robot1_finallocstick44_rpmanipulate_stick40_stick39_gripper1_layer9_layer10,open_gripper,,,True,2202.47
655,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick44_robot1_finallocstick44_rpmanipulate_stick40_stick39_gripper1_layer9_layer10,lift,,,True,3690.87
656,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick44_robot1_finallocstick44_rpmanipulate_stick40_stick39_gripper1_layer9_layer10,plannedj,rpmanipulate,,True,6159.01
657,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup11,plannedj,rptoolchange,,True,5054.83
658,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup6,play_program,,,True,21610.69
659,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup6,play_program,,,True,10411.84
660,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup6,plannedj,rpmanipulate,,True,5203.49
661,NailingLL,NailingLL_moveToNailPos_NailingML_stick43_stick38_robot1_staplergun1_rpmanipulate,movej,unknown,,True,6957.98
662,PushDownLL,PushDownLL_pushDown_NailingML_stick43_stick38_robot1_staplergun1_rpmanipulate,lift,,,True,1237.40
663,LiftLL,LiftLL_liftAfterNail_NailingML_stick43_stick38_robot1_staplergun1_rpmanipulate,lift,,,True,4102.11
664,NailingLL,NailingLL_moveToNailPos_NailingML_stick43_stick39_robot1_staplergun1_rpmanipulate,movej,unknown,,True,5132.62
665,PushDownLL,PushDownLL_pushDown_NailingML_stick43_stick39_robot1_staplergun1_rpmanipulate,lift,,,True,1642.00
666,LiftLL,LiftLL_liftAfterNail_NailingML_stick43_stick39_robot1_staplergun1_rpmanipulate,lift,,,True,4088.61
667,NailingLL,NailingLL_moveToNailPos_NailingML_stick44_stick39_robot1_staplergun1_rpmanipulate,movej,unknown,,True,4370.49
668,PushDownLL,PushDownLL_pushDown_NailingML_stick44_stick39_robot1_staplergun1_rpmanipulate,lift,,,True,1901.58
669,LiftLL,LiftLL_liftAfterNail_NailingML_stick44_stick39_robot1_staplergun1_rpmanipulate,lift,,,True,4044.62
670,NailingLL,NailingLL_moveToNailPos_NailingML_stick44_stick40_robot1_staplergun1_rpmanipulate,movej,unknown,,True,4494.64
671,PushDownLL,PushDownLL_pushDown_NailingML_stick44_stick40_robot1_staplergun1_rpmanipulate,lift,,,True,1933.04
672,LiftLL,LiftLL_liftAfterNail_NailingML_stick44_stick40_robot1_staplergun1_rpmanipulate,lift,,,True,4111.60
673,NailingLL,NailingLL_moveToNailPos_NailingML_cube9_stick37_robot1_staplergun1_rpmanipulate,movej,unknown,,True,5214.58
674,PushDownLL,PushDownLL_pushDown_NailingML_cube9_stick37_robot1_staplergun1_rpmanipulate,lift,,,True,1731.40
675,LiftLL,LiftLL_liftAfterNail_NailingML_cube9_stick37_robot1_staplergun1_rpmanipulate,lift,,,True,4086.73
676,NailingLL,NailingLL_moveToNailPos_NailingML_cube10_stick41_robot1_staplergun1_rpmanipulate,movej,unknown,,True,7247.67
677,PushDownLL,PushDownLL_pushDown_NailingML_cube10_stick41_robot1_staplergun1_rpmanipulate,lift,,,True,1243.10
678,LiftLL,LiftLL_liftAfterNail_NailingML_cube10_stick41_robot1_staplergun1_rpmanipulate,lift,,,True,4091.00
679,NailingLL,NailingLL_moveToNailPos_NailingML_stick42_stick37_robot1_staplergun1_rpmanipulate,movej,unknown,,True,7938.25
680,PushDownLL,PushDownLL_pushDown_NailingML_stick42_stick37_robot1_staplergun1_rpmanipulate,lift,,,True,1396.25
681,LiftLL,LiftLL_liftAfterNail_NailingML_stick42_stick37_robot1_staplergun1_rpmanipulate,lift,,,True,4104.68
682,NailingLL,NailingLL_moveToNailPos_NailingML_stick42_stick38_robot1_staplergun1_rpmanipulate,movej,unknown,,True,5702.72
683,PushDownLL,PushDownLL_pushDown_NailingML_stick42_stick38_robot1_staplergun1_rpmanipulate,lift,,,True,1420.84
684,LiftLL,LiftLL_liftAfterNail_NailingML_stick42_stick38_robot1_staplergun1_rpmanipulate,lift,,,True,4130.90
685,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup12,plannedj,rptoolchange,,True,4214.95
686,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup6,play_program,,,True,7782.41
687,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup6,play_program,,,True,21132.56
688,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup6,plannedj,rppickup,,True,7965.99
689,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick45_initlocstick45_robot1_gripper1_rppickup,plannedl,initlocstick45,,True,4353.85
690,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick45_initlocstick45_robot1_gripper1_rppickup,close_gripper,,,True,1820.87
691,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick45_initlocstick45_robot1_gripper1_rppickup,plannedl,rppickup,,True,3840.01
692,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup56,plannedj,rpmanipulate,,True,11494.77
693,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick45_robot1_finallocstick45_rpmanipulate_stick41_stick40_gripper1_layer9_layer10,plannedj,finallocstick45,,True,6112.84
694,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick45_robot1_finallocstick45_rpmanipulate_stick41_stick40_gripper1_layer9_layer10,open_gripper,,,True,1678.40
695,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick45_robot1_finallocstick45_rpmanipulate_stick41_stick40_gripper1_layer9_layer10,lift,,,True,3704.57
696,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick45_robot1_finallocstick45_rpmanipulate_stick41_stick40_gripper1_layer9_layer10,plannedj,rpmanipulate,,True,5414.52
697,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup13,plannedj,rptoolchange,,True,5092.42
698,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup7,play_program,,,True,21556.04
699,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup7,play_program,,,True,10273.29
700,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup7,plannedj,rpmanipulate,,True,5289.18
701,NailingLL,NailingLL_moveToNailPos_NailingML_stick45_stick40_robot1_staplergun1_rpmanipulate,movej,unknown,,True,9494.82
702,PushDownLL,PushDownLL_pushDown_NailingML_stick45_stick40_robot1_staplergun1_rpmanipulate,lift,,,True,1691.13
703,LiftLL,LiftLL_liftAfterNail_NailingML_stick45_stick40_robot1_staplergun1_rpmanipulate,lift,,,True,4074.69
704,NailingLL,NailingLL_moveToNailPos_NailingML_stick45_stick41_robot1_staplergun1_rpmanipulate,movej,unknown,,True,4183.54
705,PushDownLL,PushDownLL_pushDown_NailingML_stick45_stick41_robot1_staplergun1_rpmanipulate,lift,,,True,1550.62
706,LiftLL,LiftLL_liftAfterNail_NailingML_stick45_stick41_robot1_staplergun1_rpmanipulate,lift,,,True,4156.46
707,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup14,plannedj,rptoolchange,,True,6396.27
708,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup7,play_program,,,True,7815.63
709,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup7,play_program,,,True,21502.93
710,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup7,plannedj,rppickup,,True,8064.53
711,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick47_initlocstick47_robot1_gripper1_rppickup,plannedl,initlocstick47,,True,3880.48
712,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick47_initlocstick47_robot1_gripper1_rppickup,close_gripper,,,True,1757.05
713,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick47_initlocstick47_robot1_gripper1_rppickup,plannedl,rppickup,,True,3902.41
714,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup57,plannedj,rpmanipulate,,True,11497.51
715,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick47_robot1_finallocstick47_rpmanipulate_stick42_stick43_gripper1_layer10_layer11,plannedj,finallocstick47,,True,7407.50
716,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick47_robot1_finallocstick47_rpmanipulate_stick42_stick43_gripper1_layer10_layer11,open_gripper,,,True,2009.01
717,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick47_robot1_finallocstick47_rpmanipulate_stick42_stick43_gripper1_layer10_layer11,lift,,,True,3720.69
718,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick47_robot1_finallocstick47_rpmanipulate_stick42_stick43_gripper1_layer10_layer11,plannedj,rpmanipulate,,True,7127.90
719,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup52,plannedj,rppickup,,True,10916.28
720,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick46_initlocstick46_robot1_gripper1_rppickup,plannedl,initlocstick46,,True,4446.24
721,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick46_initlocstick46_robot1_gripper1_rppickup,close_gripper,,,True,1805.01
722,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick46_initlocstick46_robot1_gripper1_rppickup,plannedl,rppickup,,True,3894.96
723,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup58,plannedj,rpmanipulate,,True,11582.22
724,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick46_robot1_finallocstick46_rpmanipulate_cube9_stick42_gripper1_layer10_layer11,plannedj,finallocstick46,,True,7336.97
725,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick46_robot1_finallocstick46_rpmanipulate_cube9_stick42_gripper1_layer10_layer11,open_gripper,,,True,2089.14
726,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick46_robot1_finallocstick46_rpmanipulate_cube9_stick42_gripper1_layer10_layer11,lift,,,True,3758.14
727,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick46_robot1_finallocstick46_rpmanipulate_cube9_stick42_gripper1_layer10_layer11,plannedj,rpmanipulate,,True,7098.45
728,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup53,plannedj,rppickup,,True,10917.13
729,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick48_initlocstick48_robot1_gripper1_rppickup,plannedl,initlocstick48,,True,4540.72
730,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick48_initlocstick48_robot1_gripper1_rppickup,close_gripper,,,True,1787.72
731,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick48_initlocstick48_robot1_gripper1_rppickup,plannedl,rppickup,,True,3910.40
