LLId,ActionType,InstanceName,CommandType,TargetPosition,ParentMLAction,Success,ExecTimeMs
1,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup,movej,rppickup,,True,15986.16
2,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick4_initlocstick4_robot1_gripper1_rppickup,movel,initlocstick4,,True,6327.92
3,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick4_initlocstick4_robot1_gripper1_rppickup,close_gripper,,,True,14.91
4,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick4_initlocstick4_robot1_gripper1_rppickup,movel,rppickup,,True,5957.94
5,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate,movej,rpmanipulate,,True,14989.03
6,MoveToLL,MoveToLL_moveToObjPosition_StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate,planned,finallocstick4,,True,19958.77
7,MoveToLL,MoveToLL_moveToRobotPosition_StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate,movej,rpmanipulate,,True,12197.28
8,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup2,movej,rppickup,,True,14947.34
9,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick5_initlocstick5_robot1_gripper1_rppickup,movel,initlocstick5,,True,6338.54
10,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick5_initlocstick5_robot1_gripper1_rppickup,close_gripper,,,True,12.96
11,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick5_initlocstick5_robot1_gripper1_rppickup,movel,rppickup,,True,5954.24
12,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup2,movej,rpmanipulate,,True,14958.42
13,MoveToLL,MoveToLL_moveToObjPosition_StackML_stick5_table1_robot1_gripper1_finallocstick5_rpmanipulate,planned,finallocstick5,,True,17552.84
14,MoveToLL,MoveToLL_moveToRobotPosition_StackML_stick5_table1_robot1_gripper1_finallocstick5_rpmanipulate,movej,rpmanipulate,,True,12862.53
15,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup3,movej,rppickup,,True,14959.71
16,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick5_initlocstick5_robot1_gripper1_rppickup_dup2,movel,initlocstick5,,True,5446.54
17,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick5_initlocstick5_robot1_gripper1_rppickup_dup2,close_gripper,,,True,1.05
18,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick5_initlocstick5_robot1_gripper1_rppickup_dup2,movel,rppickup,,True,5940.74
19,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup3,movej,rpmanipulate,,True,14957.75
20,MoveToLL,MoveToLL_moveToObjPosition_StackML_stick5_table1_robot1_gripper1_finallocstick5_rpmanipulate_dup2,planned,finallocstick5,,True,19927.82
21,MoveToLL,MoveToLL_moveToRobotPosition_StackML_stick5_table1_robot1_gripper1_finallocstick5_rpmanipulate_dup2,movej,rpmanipulate,,True,12903.55
22,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup4,movej,rppickup,,True,14946.61
23,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube2_initloccube2_robot1_gripper1_rppickup,movel,initloccube2,,True,6314.75
24,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube2_initloccube2_robot1_gripper1_rppickup,close_gripper,,,True,12.85
25,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube2_initloccube2_robot1_gripper1_rppickup,movel,rppickup,,True,5953.67
26,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup4,movej,rpmanipulate,,True,14978.70
27,MoveToLL,MoveToLL_moveToObjPosition_StackML_cube2_stick5_robot1_gripper1_finalloccube2_rpmanipulate,planned,finalloccube2,,True,19924.64
28,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube2_stick5_robot1_gripper1_finalloccube2_rpmanipulate,movej,rpmanipulate,,True,12195.85
29,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup5,movej,rppickup,,True,15429.22
30,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick1_initlocstick1_robot1_gripper1_rppickup,movel,initlocstick1,,True,6303.38
31,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick1_initlocstick1_robot1_gripper1_rppickup,close_gripper,,,True,13.67
32,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick1_initlocstick1_robot1_gripper1_rppickup,movel,rppickup,,True,5973.10
33,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup5,movej,rpmanipulate,,True,15362.94
34,MoveToLL,MoveToLL_moveToObjPosition_StackML_stick1_table1_robot1_gripper1_finallocstick1_rpmanipulate,planned,finallocstick1,,True,23949.84
35,MoveToLL,MoveToLL_moveToRobotPosition_StackML_stick1_table1_robot1_gripper1_finallocstick1_rpmanipulate,movej,rpmanipulate,,True,22697.62
36,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup6,movej,rppickup,,True,15495.58
37,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stickdummy_temploc2_robot1_gripper1_rppickup,movel,temploc2,,True,6327.68
38,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stickdummy_temploc2_robot1_gripper1_rppickup,close_gripper,,,True,12.43
39,MoveToLL,MoveToLL_moveToRetract_PickUpML_stickdummy_temploc2_robot1_gripper1_rppickup,movel,rppickup,,True,5947.87
40,MoveToLL,MoveToLL_moveToPutDownPosition_PutDownML_stickdummy_temploc3_robot1_gripper1_rppickup,movel,temploc3,,True,6313.48
41,OpenGripperLL,OpenGripperLL_openGripper_PutDownML_stickdummy_temploc3_robot1_gripper1_rppickup,open_gripper,,,True,13.43
42,MoveToLL,MoveToLL_moveToRetract_PutDownML_stickdummy_temploc3_robot1_gripper1_rppickup,movel,rppickup,,True,6672.41
43,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick3_initlocstick3_robot1_gripper1_rppickup_dup2,movel,initlocstick3,,True,6323.86
44,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick3_initlocstick3_robot1_gripper1_rppickup_dup2,close_gripper,,,True,14.18
45,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick3_initlocstick3_robot1_gripper1_rppickup_dup2,movel,rppickup,,True,5947.85
46,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup6,movej,rpmanipulate,,True,15418.34
47,MoveToLL,MoveToLL_moveToObjPosition_StackML_stick3_table1_robot1_gripper1_finallocstick3_rpmanipulate,planned,finallocstick3,,True,15941.20
48,MoveToLL,MoveToLL_moveToRobotPosition_StackML_stick3_table1_robot1_gripper1_finallocstick3_rpmanipulate,movej,rpmanipulate,,True,10772.56
49,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup7,movej,rppickup,,True,15446.31
50,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick2_initlocstick2_robot1_gripper1_rppickup_dup2,movel,initlocstick2,,True,6325.64
51,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick2_initlocstick2_robot1_gripper1_rppickup_dup2,close_gripper,,,True,0.93
52,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick2_initlocstick2_robot1_gripper1_rppickup_dup2,movel,rppickup,,True,5964.80
53,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup7,movej,rpmanipulate,,True,15472.54
54,MoveToLL,MoveToLL_moveToObjPosition_StackML_stick2_table1_robot1_gripper1_finallocstick2_rpmanipulate,planned,finallocstick2,,True,16730.28
55,MoveToLL,MoveToLL_moveToRobotPosition_StackML_stick2_table1_robot1_gripper1_finallocstick2_rpmanipulate,movej,rpmanipulate,,True,13598.92
56,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup8,movej,rppickup,,True,15473.66
57,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick6_initlocstick6_robot1_gripper1_rppickup,movel,initlocstick6,,True,6357.32
58,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup9,movej,rppickup,,True,8214.00
59,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick6_temploc1_robot1_gripper1_rppickup,movel,temploc1,,True,7042.57
60,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick6_temploc1_robot1_gripper1_rppickup,close_gripper,,,True,13.26
61,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick6_temploc1_robot1_gripper1_rppickup,movel,rppickup,,True,6643.42
62,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup8,movej,rpmanipulate,,True,15258.28
63,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick6_robot1_finallocstick6_rpmanipulate_stick2_stick1_gripper1_layer1_layer2,planned,finallocstick6,,True,19152.39
64,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick6_robot1_finallocstick6_rpmanipulate_stick2_stick1_gripper1_layer1_layer2,movej,rpmanipulate,,True,17806.15
65,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup10,movej,rppickup,,True,15313.62
66,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick7_initlocstick7_robot1_gripper1_rppickup,movel,initlocstick7,,True,6339.94
67,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick7_initlocstick7_robot1_gripper1_rppickup,close_gripper,,,True,19.12
68,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick7_initlocstick7_robot1_gripper1_rppickup,movel,rppickup,,True,5939.19
69,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup9,movej,rpmanipulate,,True,15246.43
70,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick7_robot1_finallocstick7_rpmanipulate_stick2_stick3_gripper1_layer1_layer2,planned,finallocstick7,,True,18346.52
71,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick7_robot1_finallocstick7_rpmanipulate_stick2_stick3_gripper1_layer1_layer2,movej,rpmanipulate,,True,10792.00
72,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup11,movej,rppickup,,True,15389.46
73,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube1_initloccube1_robot1_gripper1_rppickup,movel,initloccube1,,True,6332.65
74,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube1_initloccube1_robot1_gripper1_rppickup,close_gripper,,,True,15.07
75,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube1_initloccube1_robot1_gripper1_rppickup,movel,rppickup,,True,5966.84
76,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup10,movej,rpmanipulate,,True,15466.61
77,MoveToLL,MoveToLL_moveToObjPosition_StackML_cube1_stick1_robot1_gripper1_finalloccube1_rpmanipulate,planned,finalloccube1,,True,19947.05
78,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube1_stick1_robot1_gripper1_finalloccube1_rpmanipulate,movej,rpmanipulate,,True,12864.62
79,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup12,movej,rppickup,,True,15305.93
80,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick8_initlocstick8_robot1_gripper1_rppickup,movel,initlocstick8,,True,6351.19
81,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick8_initlocstick8_robot1_gripper1_rppickup,close_gripper,,,True,13.68
82,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick8_initlocstick8_robot1_gripper1_rppickup,movel,rppickup,,True,5950.51
83,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup11,movej,rpmanipulate,,True,15027.87
84,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick8_robot1_finallocstick8_rpmanipulate_stick3_stick4_gripper1_layer1_layer2,planned,finallocstick8,,True,19954.11
85,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick8_robot1_finallocstick8_rpmanipulate_stick3_stick4_gripper1_layer1_layer2,movej,rpmanipulate,,True,16381.36
86,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup13,movej,rppickup,,True,15350.02
87,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick9_initlocstick9_robot1_gripper1_rppickup,movel,initlocstick9,,True,6306.11
88,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick9_initlocstick9_robot1_gripper1_rppickup,close_gripper,,,True,12.38
89,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick9_initlocstick9_robot1_gripper1_rppickup,movel,rppickup,,True,5243.01
90,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup12,movej,rpmanipulate,,True,15251.35
91,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick9_robot1_finallocstick9_rpmanipulate_stick5_stick4_gripper1_layer1_layer2,planned,finallocstick9,,True,17544.78
92,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick9_robot1_finallocstick9_rpmanipulate_stick5_stick4_gripper1_layer1_layer2,movej,rpmanipulate,,True,12182.33
93,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange,movej,rptoolchange,,True,11073.33
94,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange,play_program,,,True,20812.77
95,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler,play_program,,,True,10405.38
96,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate,movej,rpmanipulate,,True,10742.85
97,NailingLL,NailingLL_nailStep_NailingML_cube1_stick1_robot1_staplergun1_rpmanipulate,planned,unknown,,True,22090.33
98,NailingLL,NailingLL_nailStep_NailingML_cube2_stick5_robot1_staplergun1_rpmanipulate,planned,unknown,,True,16733.56
99,NailingLL,NailingLL_nailStep_NailingML_stick6_stick1_robot1_staplergun1_rpmanipulate,planned,unknown,,True,11772.55
100,NailingLL,NailingLL_nailStep_NailingML_stick6_stick2_robot1_staplergun1_rpmanipulate,planned,unknown,,True,8674.35
101,NailingLL,NailingLL_nailStep_NailingML_stick7_stick2_robot1_staplergun1_rpmanipulate,planned,unknown,,True,15092.94
102,NailingLL,NailingLL_nailStep_NailingML_stick7_stick3_robot1_staplergun1_rpmanipulate,planned,unknown,,True,15078.54
103,NailingLL,NailingLL_nailStep_NailingML_stick8_stick3_robot1_staplergun1_rpmanipulate,planned,unknown,,True,9505.09
104,NailingLL,NailingLL_nailStep_NailingML_stick8_stick4_robot1_staplergun1_rpmanipulate,planned,unknown,,True,12009.78
105,NailingLL,NailingLL_nailStep_NailingML_stick9_stick4_robot1_staplergun1_rpmanipulate,planned,unknown,,True,12628.39
106,NailingLL,NailingLL_nailStep_NailingML_stick9_stick5_robot1_staplergun1_rpmanipulate,planned,unknown,,True,11913.10
107,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup2,movej,rptoolchange,,True,13368.81
108,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange,play_program,,,True,7358.42
109,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper,play_program,,,True,21146.77
110,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup,movej,rppickup,,True,18184.68
111,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick11_initlocstick11_robot1_gripper1_rppickup,movel,initlocstick11,,True,6304.09
112,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick11_initlocstick11_robot1_gripper1_rppickup,close_gripper,,,True,0.81
113,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick11_initlocstick11_robot1_gripper1_rppickup,movel,rppickup,,True,5975.73
114,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup13,movej,rpmanipulate,,True,14958.93
115,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick11_robot1_finallocstick11_rpmanipulate_stick6_stick7_gripper1_layer2_layer3,planned,finallocstick11,,True,19134.00
116,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick11_robot1_finallocstick11_rpmanipulate_stick6_stick7_gripper1_layer2_layer3,movej,rpmanipulate,,True,12901.50
117,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup14,movej,rppickup,,True,15273.41
118,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick10_initlocstick10_robot1_gripper1_rppickup,movel,initlocstick10,,True,6317.58
119,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick10_initlocstick10_robot1_gripper1_rppickup,close_gripper,,,True,1.26
120,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick10_initlocstick10_robot1_gripper1_rppickup,movel,rppickup,,True,5968.20
121,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup14,movej,rpmanipulate,,True,15259.46
122,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick10_robot1_finallocstick10_rpmanipulate_cube1_stick6_gripper1_layer2_layer3,planned,finallocstick10,,True,23936.90
123,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick10_robot1_finallocstick10_rpmanipulate_cube1_stick6_gripper1_layer2_layer3,movej,rpmanipulate,,True,22686.24
124,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup15,movej,rppickup,,True,14949.39
125,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick12_initlocstick12_robot1_gripper1_rppickup,movel,initlocstick12,,True,6332.87
126,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick12_initlocstick12_robot1_gripper1_rppickup,close_gripper,,,True,10.31
127,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick12_initlocstick12_robot1_gripper1_rppickup,movel,rppickup,,True,5262.03
128,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup15,movej,rpmanipulate,,True,14960.31
129,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick12_robot1_finallocstick12_rpmanipulate_stick7_stick8_gripper1_layer2_layer3,planned,finallocstick12,,True,17538.06
130,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick12_robot1_finallocstick12_rpmanipulate_stick7_stick8_gripper1_layer2_layer3,movej,rpmanipulate,,True,10085.21
131,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup16,movej,rppickup,,True,14959.13
132,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick15_initlocstick15_robot1_gripper1_rppickup,movel,initlocstick15,,True,6341.06
133,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick15_initlocstick15_robot1_gripper1_rppickup,close_gripper,,,True,26.03
134,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick15_initlocstick15_robot1_gripper1_rppickup,movel,rppickup,,True,5935.63
135,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup16,movej,rpmanipulate,,True,15472.43
136,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick15_robot1_finallocstick15_rpmanipulate_stick11_stick10_gripper1_layer3_layer4,planned,finallocstick15,,True,20718.39
137,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick15_robot1_finallocstick15_rpmanipulate_stick11_stick10_gripper1_layer3_layer4,movej,rpmanipulate,,True,17753.99
138,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup17,movej,rppickup,,True,15450.13
139,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube3_initloccube3_robot1_gripper1_rppickup,movel,initloccube3,,True,6319.24
140,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube3_initloccube3_robot1_gripper1_rppickup,close_gripper,,,True,15.50
141,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube3_initloccube3_robot1_gripper1_rppickup,movel,rppickup,,True,5952.45
142,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup17,movej,rpmanipulate,,True,14987.19
143,MoveToLL,MoveToLL_moveToObjPosition_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,planned,finalloccube3,,True,19961.46
144,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,movej,rpmanipulate,,True,12876.63
145,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup18,movej,rppickup,,True,15563.21
146,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,movel,initlocstick16,,True,6347.04
147,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,close_gripper,,,True,9.31
148,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,movel,rppickup,,True,5932.41
149,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup18,movej,rpmanipulate,,True,15515.27
150,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick16_robot1_finallocstick16_rpmanipulate_stick11_stick12_gripper1_layer3_layer4,planned,finallocstick16,,True,15155.74
151,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick16_robot1_finallocstick16_rpmanipulate_stick11_stick12_gripper1_layer3_layer4,movej,rpmanipulate,,True,10033.96
152,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup19,movej,rppickup,,True,15019.63
153,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick14_initlocstick14_robot1_gripper1_rppickup,movel,initlocstick14,,True,6324.98
154,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick14_initlocstick14_robot1_gripper1_rppickup,close_gripper,,,True,13.06
155,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick14_initlocstick14_robot1_gripper1_rppickup,movel,rppickup,,True,5939.72
156,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup19,movej,rpmanipulate,,True,15273.48
157,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick14_robot1_finallocstick14_rpmanipulate_cube2_stick9_gripper1_layer2_layer3,planned,finallocstick14,,True,19896.42
158,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick14_robot1_finallocstick14_rpmanipulate_cube2_stick9_gripper1_layer2_layer3,movej,rpmanipulate,,True,12174.04
159,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup20,movej,rppickup,,True,15523.25
160,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick13_initlocstick13_robot1_gripper1_rppickup,movel,initlocstick13,,True,6310.58
161,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick13_initlocstick13_robot1_gripper1_rppickup,close_gripper,,,True,13.69
162,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick13_initlocstick13_robot1_gripper1_rppickup,movel,rppickup,,True,5239.94
163,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup20,movej,rpmanipulate,,True,15260.81
164,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick13_robot1_finallocstick13_rpmanipulate_stick8_stick9_gripper1_layer2_layer3,planned,finallocstick13,,True,19112.91
165,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick13_robot1_finallocstick13_rpmanipulate_stick8_stick9_gripper1_layer2_layer3,movej,rpmanipulate,,True,11459.09
166,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup21,movej,rppickup,,True,14964.32
167,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube4_initloccube4_robot1_gripper1_rppickup,movel,initloccube4,,True,6328.68
168,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube4_initloccube4_robot1_gripper1_rppickup,close_gripper,,,True,13.00
169,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube4_initloccube4_robot1_gripper1_rppickup,movel,rppickup,,True,5937.43
170,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup21,movej,rpmanipulate,,True,15547.96
171,MoveToLL,MoveToLL_moveToObjPosition_StackML_cube4_stick14_robot1_gripper1_finalloccube4_rpmanipulate,planned,finalloccube4,,True,17524.84
172,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube4_stick14_robot1_gripper1_finalloccube4_rpmanipulate,movej,rpmanipulate,,True,12171.66
173,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup22,movej,rppickup,,True,15096.65
174,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick17_initlocstick17_robot1_gripper1_rppickup,movel,initlocstick17,,True,6314.67
175,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick17_initlocstick17_robot1_gripper1_rppickup,close_gripper,,,True,1.00
176,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick17_initlocstick17_robot1_gripper1_rppickup,movel,rppickup,,True,5969.90
177,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup22,movej,rpmanipulate,,True,15423.78
178,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick17_robot1_finallocstick17_rpmanipulate_stick13_stick12_gripper1_layer3_layer4,planned,finallocstick17,,True,19918.10
179,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick17_robot1_finallocstick17_rpmanipulate_stick13_stick12_gripper1_layer3_layer4,movej,rpmanipulate,,True,16405.06
180,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup3,movej,rptoolchange,,True,10827.44
181,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup2,play_program,,,True,21157.66
182,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup2,play_program,,,True,10364.43
183,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup2,movej,rpmanipulate,,True,11230.67
184,NailingLL,NailingLL_nailStep_NailingML_stick17_stick12_robot1_staplergun1_rpmanipulate,planned,unknown,,True,19937.39
185,NailingLL,NailingLL_nailStep_NailingML_stick17_stick13_robot1_staplergun1_rpmanipulate,planned,unknown,,True,10941.37
186,NailingLL,NailingLL_nailStep_NailingML_cube3_stick10_robot1_staplergun1_rpmanipulate,planned,unknown,,True,15926.41
187,NailingLL,NailingLL_nailStep_NailingML_cube4_stick14_robot1_staplergun1_rpmanipulate,planned,unknown,,True,16989.29
188,NailingLL,NailingLL_nailStep_NailingML_stick15_stick10_robot1_staplergun1_rpmanipulate,planned,unknown,,True,14401.91
189,NailingLL,NailingLL_nailStep_NailingML_stick15_stick11_robot1_staplergun1_rpmanipulate,planned,unknown,,True,9615.27
